3583,1383
1232,3715
1232,6010
1232,4165
1232,2610
1232,183
1232,2077
1232,3529
2763,216
2763,1608
2763,213
2763,3321
2763,3618
2763,700
2763,3219
2763,2453
2763,4670
2763,3575
2763,3962
2763,1360
2763,2190
2763,5045
2763,2841
2763,3283
2763,5929
446,3817
446,1111
446,2862
446,5363
446,15
446,4683
446,1426
446,2083
446,3113
446,1454
446,1279
446,5074
446,648
446,4470
446,4950
446,5100
446,4954
446,78
444,5175
444,2718
444,702
444,2618
444,4619
444,5502
444,1900
444,4165
444,5113
444,4901
444,2480
444,732
444,2032
444,1508
444,425
444,1654
444,402
444,2876
444,2281
444,5678
444,3543
444,4879
444,4585
444,1383
5672,4937
5672,4901
5672,2718
5672,5781
5672,412
5672,3893
5672,5106
5678,4165
5678,2876
5678,5175
5678,3543
5678,2718
5678,4879
5678,702
5678,2618
5678,4619
5678,732
5678,3171
5678,5502
5678,1654
101,977
101,1552
101,4287
101,1361
101,228
101,4886
101,5026
101,476
101,4577
101,3702
101,3158
101,3068
101,87
101,4118
106,2198
106,3488
106,3680
106,5275
106,589
5776,2902
5776,3598
5776,700
5776,4184
5776,5643
5776,5620
5776,2098
5776,4693
5776,1615
5776,4670
5776,405
5776,4490
5776,1671
5776,1449
5776,4628
5776,2956
5776,4154
5776,4011
5776,1723
5776,1391
5776,1686
5776,920
5776,1741
5776,2066
5776,1383
39,2527
39,1023
39,3224
39,5180
39,1786
39,1648
39,99
39,4959
39,553
39,5898
39,4470
39,4227
39,5760
4427,3562
4427,5275
4427,3488
4427,4545
4427,3176
34,2961
34,3543
34,4879
34,702
34,4619
34,2198
34,425
34,1900
4959,2527
4959,1023
4959,3224
4959,3510
4959,5180
4959,588
4959,99
4959,1786
4959,553
4959,370
4959,5898
4959,4470
4959,4227
4959,5760
4431,6141
4952,4165
4952,156
4952,1723
4952,5692
4952,4208
4952,2901
4952,1686
4952,3702
4952,2077
648,5363
648,2862
648,3817
648,1057
648,3952
648,1426
648,3113
648,1454
648,5626
648,4470
648,4950
648,78
648,5100
648,4954
648,5682
4950,2862
4950,5074
4950,1057
4950,5626
4950,3571
4950,1111
4950,1655
4950,1279
4950,3817
4950,3952
4950,5069
4950,3955
4950,5100
4950,4603
4950,78
4950,5363
4950,4683
4950,5244
4950,1426
4950,3113
4950,1454
4950,2083
4950,5682
4950,4954
432,3488
432,5087
432,4545
432,2689
432,1953
4954,2862
4954,3835
4954,5074
4954,1426
4954,5626
4954,1290
4954,5682
4954,1279
4954,3817
4954,3952
4954,3955
4954,164
4954,5100
4954,4603
4954,78
4954,5363
4954,4683
4954,2083
4954,1057
4954,3113
4954,1454
4954,1655
4954,2371
2610,3715
2610,6010
2610,4165
2610,5016
2610,183
2610,4337
2610,2995
2610,1275
2610,3066
2610,2077
2610,3529
2618,2901
2618,2298
2618,5175
2618,2718
2618,702
2618,4619
2618,3171
2618,2900
2618,5502
2618,1900
2618,4165
2618,5113
2618,4901
2618,2482
2618,2480
2618,183
2618,732
2618,4490
2618,1508
2618,425
2618,1654
2618,3489
2618,2626
2618,2876
2618,2281
2618,1275
2618,6010
2618,3543
2618,1187
2618,4879
4105,1040
4105,3883
4105,4937
4105,2485
4105,4709
4105,920
4105,5781
4105,412
4105,4552
5137,3365
1900,6010
1900,4165
1900,3543
1900,4879
1900,1275
1900,5502
1900,4619
1900,702
1900,5222
1900,425
1900,732
1900,5408
3519,2281
3519,1654
3519,702
3519,3176
3457,693
3457,143
3457,5395
3457,4776
3457,4969
3457,2804
3510,5363
3510,15
3510,4161
3510,1426
3510,5244
3510,2456
3510,5667
3510,3952
3510,4470
3510,5100
3510,5682
3510,491
3510,96
5702,4720
5702,606
5702,1813
5702,2634
5702,6137
5702,1784
5702,3219
5702,2841
5702,2190
5702,4258
5702,3893
5702,3283
5702,5929
2688,4258
2688,892
2688,3219
2688,878
2688,5947
2688,2634
2688,4381
2688,1800
2688,700
2688,2880
2688,3443
2688,2453
2688,5897
2688,2190
2688,5045
2688,3283
2688,4583
2689,217
2689,4263
2689,1953
2689,4701
2689,3488
2689,1753
2689,556
2689,5087
2689,589
2689,1898
2689,5320
2689,5239
2689,5218
2689,1161
3893,2604
3893,3797
3893,4577
3893,609
3893,4886
3893,181
3893,4118
3893,4490
3893,4610
3893,2956
3893,1741
3893,6035
3893,2250
4776,796
4776,143
4776,693
4776,2482
4776,4334
4776,609
4776,5475
4776,4969
4776,5106
4774,3003
4774,3680
4774,1161
4774,3785
4774,1753
4774,556
4774,5118
4774,1126
4774,4263
4774,5320
4774,4337
4774,1379
4774,4545
4774,3279
96,5363
96,15
96,1023
96,5244
96,2456
96,3247
96,3955
96,5620
96,99
96,1454
96,5667
96,3952
96,4470
96,1290
96,78
96,491
96,5682
5180,1023
5180,3224
5180,1648
5180,1786
5180,99
5180,553
5180,5898
5180,4470
5180,4227
5180,4377
5180,5760
5222,2900
5222,3543
5222,4619
5222,5689
3962,2713
3962,606
3962,213
3962,2902
3962,3618
3962,2634
3962,1784
3962,2453
3962,2841
3962,2190
3962,3321
3962,5947
3962,2880
3962,878
3962,3575
3962,4381
3962,3219
3962,4720
3962,4258
3962,892
3962,700
3962,5530
3962,5030
3962,5897
3962,5045
3962,3283
3962,3641
3962,1608
3962,3443
3962,1360
3962,4583
5342,3883
5799,579
5799,1828
5799,4154
5799,4552
5799,4405
5799,6137
5799,609
5799,2901
5799,3370
5799,3321
5799,1881
5799,6035
5799,2101
5799,2077
5799,1741
5799,4118
2862,1057
2862,5626
2862,1111
2862,1290
2862,1655
2862,1279
2862,3817
2862,5069
2862,5100
2862,4603
2862,78
2862,5363
2862,4683
2862,1426
2862,3113
2862,1454
2862,2371
556,3488
556,4263
556,1161
556,3785
556,5506
556,1753
556,5087
556,5320
556,4337
556,3941
556,4545
556,1671
556,3279
3633,4208
3633,3176
553,4707
553,2527
553,2600
553,1023
553,4916
553,3224
553,1648
553,1786
553,99
553,5898
553,4470
553,4227
553,4377
553,5760
4619,2900
4619,5113
4619,702
4619,5502
4619,4165
4619,4703
4619,4901
4619,732
4619,402
4619,1508
4619,425
4619,3489
4619,4886
4619,3283
4619,3543
4619,4879
3062,228
3062,4886
3062,3370
3062,4484
3062,2956
1798,2604
1798,2465
1798,3465
1798,2900
1798,4703
1798,5239
1798,4886
1798,183
1798,4208
1798,4118
1798,3489
1798,402
1798,5335
1798,1361
1798,4585
1798,5638
1798,5643
1798,5652
1798,1508
1798,2804
3066,5116
3066,1161
3066,5112
3066,609
3066,2843
3066,776
3066,5506
3066,5842
3066,4337
3066,1671
3066,679
3066,670
3066,4332
3066,149
3066,3262
3066,5320
3066,4399
3066,1187
3066,4010
3066,1953
3066,2995
3066,5692
2949,2604
2949,3616
2949,3680
2949,5118
2949,720
2949,1379
2949,4118
235,1187
235,1741
4610,2604
4610,4887
4610,181
4610,5689
4610,4118
4610,6035
5408,2532
5408,4165
5408,1275
2940,3616
2940,3680
2940,5118
2940,2571
2940,1379
2944,3941
2944,4662
2944,402
2944,4490
2944,920
2944,3177
2944,1864
1311,2604
1311,4231
1057,1279
1057,5074
1057,1426
1057,5626
1057,1111
1057,1290
1057,1655
1057,3835
1057,3817
1057,5069
1057,5100
1057,4603
1057,5363
1057,4683
1057,2083
1057,3113
1057,2371
1756,1723
1756,5016
1753,3488
1753,4263
1753,1953
1753,3785
1753,1161
1753,3941
1753,5087
1753,589
1753,5320
1753,5124
1753,3316
1753,4545
1753,5218
1753,3279
5929,5331
5929,606
5929,4258
5929,2634
5929,1784
5929,1360
5929,3154
5929,2190
5929,3283
1279,5363
1279,1111
1279,4683
1279,3952
1279,1426
1279,5069
1279,3113
1279,1290
1279,1454
1279,3817
1279,2083
1279,2902
1279,5100
1279,5682
1279,78
143,5395
143,693
143,5331
143,6127
143,4969
143,3171
143,2050
143,2804
1275,1763
1275,4165
1275,2900
1275,3543
1275,5502
1275,4879
1275,702
1275,183
1275,327
1275,428
1275,425
1275,5842
149,5116
149,679
149,4337
149,5842
149,3410
5530,2902
5530,213
5530,2713
5530,3618
5530,1784
5530,2841
5530,5947
5530,1111
5530,878
5530,3575
5530,3219
5530,735
5530,4258
5530,892
5530,700
5530,5897
5530,5045
5530,3283
5530,3641
5530,1608
5530,1800
5530,3443
5530,4583
3702,3489
3702,2900
3702,4361
3702,5692
3702,5506
3702,4208
3702,476
3702,402
3702,1516
3702,1508
3702,1562
1881,5275
1881,2901
1881,4552
1881,579
1881,588
1881,3370
1881,2181
1881,2101
1881,2077
1881,6035
2126,213
2126,2489
2126,4381
2126,4720
2126,6137
2126,3321
2126,735
2126,1360
2126,3154
2126,5045
2126,2158
2126,3932
4916,4707
4916,5549
4916,4903
4916,1974
4916,2518
4916,5898
4916,370
4916,4377
2083,5363
2083,3817
2083,1426
2083,5626
2083,3113
2083,2371
2083,1454
2083,3952
2083,5100
2083,5244
2083,1290
4915,3108
4915,4828
4915,1615
4915,5242
4915,5525
4915,128
4915,2167
3113,5363
3113,4683
3113,5626
3113,1426
3113,5100
3113,1454
3113,3817
3113,3835
3113,1290
3113,1655
3113,2371
3113,78
4661,4263
4661,1161
4661,4337
4661,4332
4661,5506
4661,1516
4661,1671
4662,4495
4662,3177
3110,370
6035,2901
6035,579
6035,4208
6035,5747
6035,4552
6035,5275
6035,4165
6035,183
6035,2077
6035,4886
6035,2181
6035,588
6035,4937
6035,3370
6035,2101
6035,1741
2713,2902
2713,213
2713,3618
2713,1784
2713,5030
2713,3219
2713,5947
2713,878
2713,4381
2713,4720
2713,4258
2713,892
2713,700
2713,5045
2713,2841
2713,3283
2713,3641
2713,1608
2713,3443
5175,2626
5175,2876
5175,3543
5175,3941
5175,702
5175,732
5175,2480
5175,1741
2718,4165
2718,2298
2718,2876
2718,3543
2718,4879
2718,2480
2718,732
2718,702
2718,920
2718,1391
5079,5016
5079,2922
5079,1723
5079,4670
5079,1371
5079,1513
3410,5842
3410,679
5747,3433
5747,6017
5747,183
5747,2922
5747,4628
5747,4184
5747,428
5747,5871
5747,827
4227,1023
4227,3224
4227,4903
4227,2527
4227,1786
4227,1648
4227,99
4227,3952
4227,5898
4227,4470
4227,5760
491,5363
491,15
491,4161
491,3952
491,2456
491,5667
491,4470
491,5100
491,5682
5074,1454
5074,5363
5074,5069
5074,5100
5074,1111
5074,2371
5074,78
5587,2020
5587,1637
5587,4332
5587,4764
5587,879
5626,5363
5626,5069
5626,4683
5626,1426
5626,2371
5626,1111
5626,3817
5626,5100
5626,3835
5626,1290
5626,78
5626,4603
5626,1655
4381,606
4381,213
4381,3618
4381,1784
4381,5030
4381,5331
4381,3321
4381,5502
4381,3575
4381,4720
4381,657
4381,735
4381,2158
4381,3489
4381,4258
4381,892
4381,700
4381,3932
4381,2453
4381,5045
4381,2841
4381,3283
4381,3641
4381,2190
4381,1828
4381,3370
4381,1360
4381,4583
3793,3465
5620,3715
5620,3598
5620,1723
5620,4925
5620,5255
5620,4670
5620,183
5620,405
5620,5842
5620,1671
5620,3529
5620,4154
5620,2995
5620,2066
5620,1686
5620,1513
5620,1391
1371,3598
1371,4154
1371,5016
1371,2922
1371,1723
1371,4670
1371,405
1371,1686
1371,1513
1371,1391
405,4154
405,4925
405,5255
405,3598
405,2843
405,4670
405,1723
405,1513
405,6044
405,1686
405,4628
405,2098
405,1391
402,3941
402,702
402,4208
402,5475
402,5335
402,5643
402,4703
402,2560
402,1615
402,2660
402,4490
402,1508
402,3489
402,5652
402,3465
402,3283
402,5871
402,4585
402,1383
2400,4399
2400,1432
2400,1187
2400,182
2400,6141
2400,601
1379,720
1379,3616
1379,3680
1379,5118
1379,1126
1379,2571
1379,398
1379,2066
1378,2901
2158,2190
2158,213
2158,3219
2158,2453
2158,6137
2158,5331
2158,3321
2158,5030
2158,3283
2158,4583
2408,5275
2408,4828
2408,3680
2408,5842
2408,4545
2408,3529
3835,5363
3835,3817
3835,1426
3835,1290
3835,5100
3835,78
3835,1655
3835,5682
2456,59
2456,4161
2456,3952
2456,3247
2456,5682
2456,78
2456,3571
2456,4470
2456,5667
2456,3365
2456,15
2456,5244
3932,606
3932,213
3932,6137
3932,4720
3932,2643
3932,3370
3932,1360
3932,3283
2453,216
2453,213
2453,3618
2453,700
2453,5030
2453,2841
2453,2190
2453,5947
2453,878
2453,3575
2453,735
2453,4258
2453,1784
2453,5045
2453,3283
2453,3641
1953,5239
1953,5087
1953,4263
1953,1161
1953,217
1953,4337
1953,955
1953,3488
3562,5275
3562,4399
3562,6122
3562,589
3562,5124
3562,4545
3562,3176
3248,1723
3248,4154
3247,59
5692,5112
5692,4337
5692,2843
5692,3954
5692,5871
5692,2077
5693,2841
5693,3283
5693,5026
4482,2050
4482,3108
4482,311
4482,945
4482,4218
4482,6127
4482,5525
4482,128
4482,2167
371,4208
371,776
371,4332
371,2032
370,2474
370,1786
370,4707
370,5549
370,2327
370,4903
370,363
370,2600
370,588
370,5898
370,4377
370,5363
370,1974
370,2518
827,5871
2902,213
2902,3618
2902,1784
2902,2841
2902,3321
2902,5643
2902,5947
2902,1111
2902,878
2902,3575
2902,3219
2902,4258
2902,892
2902,5045
2902,3283
2902,3641
2902,1608
2902,1800
2902,4583
2901,609
2901,4184
2901,4208
2901,2198
2901,4552
2901,4165
2901,4703
2901,1615
2901,732
2901,3177
2901,4490
2901,1562
2901,4118
2901,2465
2901,4886
2901,3262
2901,4154
2901,4937
2901,4405
2901,4010
2901,2101
2901,1741
2901,1383
2900,3489
2900,4165
2900,2876
2900,5113
2900,3543
2900,4879
2900,702
2900,3875
2900,5502
2900,4208
2900,2298
2900,1763
2900,1508
2900,425
4258,3618
4258,2634
4258,700
4258,2841
4258,3321
4258,3068
4258,5947
4258,2880
4258,878
4258,2489
4258,3219
4258,735
4258,892
4258,1784
4258,2643
4258,5045
4258,3283
4258,1608
4258,3443
4258,4583
700,606
700,1784
700,5030
700,4720
700,5947
700,3575
700,3219
700,657
700,735
700,892
700,5897
700,3171
700,2841
700,3283
700,1608
700,6137
700,1360
700,4583
702,2298
702,5113
702,5422
702,5502
702,4703
702,4901
702,2480
702,732
702,1508
702,425
702,1654
702,327
702,3489
702,2876
702,2281
702,3150
702,3283
702,4165
702,6010
702,3543
702,4879
702,4585
88,4165
88,4879
88,3543
1489,1833
398,5118
87,977
87,3158
87,4287
87,4886
87,1562
87,4118
796,5395
2285,1186
2285,315
2285,4887
2285,3407
2285,5211
2285,2955
2285,1400
792,5871
792,5109
792,4764
792,2098
5255,3598
5255,1723
5255,5871
5255,1686
5255,4670
5255,1513
4720,606
4720,213
4720,5030
4720,2841
4720,2190
4720,878
4720,2489
4720,735
4720,5045
4720,3283
4720,6137
4720,1360
4720,4583
5842,3715
5842,3529
5842,5112
5842,670
5842,4010
5842,2482
5842,78
5842,2843
5842,3262
5842,1290
5842,2995
1654,2876
1654,5113
1654,3543
1654,425
1654,4879
1654,2480
1654,732
1654,1763
1654,5502
1655,164
1655,1426
1655,1111
1655,1290
1655,5682
1655,3817
1655,5069
1655,5124
1655,5100
1655,4603
1655,78
1655,5363
1655,4683
1655,1454
1655,2371
977,4361
977,476
977,1562
1813,5947
1813,606
1813,1608
1813,1784
1813,2190
1813,3154
1813,4583
580,2020
580,3520
580,2039
580,1637
5947,892
5947,878
5947,3618
5947,1608
5947,3219
5947,3443
5947,2841
5947,5897
5947,5045
5947,3283
5947,4583
2281,5113
2281,4510
2281,425
225,3465
225,987
225,3869
225,4453
225,4764
225,3159
5548,4399
5548,4263
5548,601
5548,1161
5548,4064
5548,3785
5548,4337
5548,5875
5548,182
5548,3003
5548,1187
5548,3279
588,579
588,2077
588,3539
588,2101
588,4552
589,5275
589,4337
589,3488
589,4545
589,6122
589,5124
5915,412
3150,4337
3150,609
3150,732
3150,2843
3150,3262
2839,5871
3154,606
3154,1784
3154,3219
3154,3443
3154,6137
3154,2190
3154,3641
3154,4583
4628,428
4628,1391
3159,4453
3159,3489
3159,3869
3159,987
3158,4361
3158,4287
3158,1562
4545,1161
4545,3941
4545,6122
4545,5218
4545,3279
4545,5275
4545,3316
4545,3488
4545,4337
4545,3465
4545,5320
4545,5124
4545,3176
4545,3887
4545,3785
4545,3680
4545,5087
1432,1187
1432,6141
1432,601
1432,4399
2571,720
2571,3616
2571,3680
2571,5118
2371,5363
2371,4683
2371,4603
2371,3952
2371,1426
2371,5069
2371,1290
2371,1111
2371,3817
2371,5100
2371,78
623,776
623,4703
623,2458
623,879
623,5286
623,5475
3591,3955
4263,5506
4263,3279
4263,4064
4263,1161
4263,182
4263,3488
4263,4337
4263,4332
4263,5320
4263,223
4263,3316
4263,3887
4263,3785
4263,1187
4263,5087
4263,5875
2458,3465
2458,2298
2458,4703
2458,1615
2458,609
2458,4208
2458,2755
2458,1508
2458,5106
2458,4118
3598,4154
3598,5016
3598,2922
3598,1723
3598,4670
3598,1513
3598,1686
3598,2066
3598,1391
4184,1615
4184,4154
4184,3543
4184,860
4184,4447
4184,4165
4184,4886
4184,1562
4184,5871
4184,4490
4184,4010
4184,2956
4184,1383
4184,5106
4184,2098
4184,3177
5030,2880
5030,1828
5030,657
5030,3443
5030,2841
5030,3321
5030,3219
5030,1360
5030,735
5030,4583
5667,4399
5667,15
5667,4161
5667,1187
5667,3952
5667,3955
5667,1454
5667,4470
5667,5244
5667,3171
5667,601
5667,5682
170,3489
170,217
170,1615
170,5239
170,2465
170,2489
170,3420
170,5335
170,4585
170,1508
170,5652
170,5643
170,3529
2051,2755
2051,5106
2050,3108
2050,600
2050,311
2050,4218
2050,128
2050,6127
2050,5525
2050,3171
2050,2167
2880,2190
2880,878
2880,1800
2880,3219
2880,2841
2880,5045
2880,4583
5549,4707
5549,2327
5549,4903
5549,1974
5549,4377
5549,2600
5549,363
4828,5275
4828,3680
4828,4337
4828,3957
4828,5242
4828,3171
4828,2198
4828,5116
4828,5320
4828,5124
657,606
657,1784
657,3219
657,2190
657,735
657,4583
182,601
182,4064
182,1187
182,4484
182,4496
182,2808
182,223
183,1161
183,3941
183,5643
183,5239
183,4921
183,4703
183,1508
183,2077
183,1671
183,3489
183,2465
183,4886
183,5652
183,4165
183,6010
183,3420
183,2101
181,2604
181,5689
181,4577
181,4118
4460,5124
4460,2066
4460,4925
4460,3176
6044,4925
1508,3489
1508,217
1508,3941
1508,4453
1508,4208
1508,5475
1508,1898
1508,2198
1508,5643
1508,2804
1508,5239
1508,4921
1508,4703
1508,4064
1508,3283
1508,2660
1508,1562
1508,2032
1508,2604
1508,2465
1508,2876
1508,4165
1508,4886
1508,5652
1508,3177
1508,3465
1508,5638
1508,6141
1508,5781
1508,2560
1508,4585
1508,5335
1508,1383
2626,2876
2626,4703
2626,1741
3875,3489
3875,3465
3875,4154
3875,3941
3875,1615
3875,4208
3875,5331
3875,4495
3875,776
3875,4490
3875,3177
5109,5871
1126,3680
1126,5118
1126,3616
3520,1637
3520,2020
3520,2496
5897,892
5897,735
5897,3575
5897,3219
5897,3443
5897,5045
5897,3283
5897,4583
5898,2527
5898,1023
5898,3224
5898,1648
5898,1786
5898,99
5898,4470
5898,5760
5899,2961
5100,4470
5100,4161
5100,1111
5100,1290
5100,5682
5100,3817
5100,3952
5100,5069
5100,4603
5100,78
5100,5363
5100,15
5100,4683
5100,1426
5100,1454
5100,5244
3283,216
3283,213
3283,5113
3283,2634
3283,2841
3283,3321
3283,5643
3283,4703
3283,878
3283,3575
3283,735
3283,3489
3283,892
3283,1608
3283,4886
3283,5045
3283,5652
3283,3641
3283,2190
3283,3370
3283,1360
3283,4583
3529,3489
3529,3715
3529,4405
3529,5335
3529,5643
3887,3488
3887,1161
3887,3785
3887,4337
3887,3070
3887,3539
3887,1671
3887,3279
15,5363
15,4161
15,5244
15,1786
15,3952
15,4470
15,5682
14,4879
14,5113
14,3543
3883,1615
3883,920
3883,5781
3883,4490
3883,2956
860,4010
860,5112
3443,606
3443,213
3443,3618
3443,2634
3443,1784
3443,2841
3443,3219
3443,4496
3443,892
3443,993
3443,5045
3443,3641
3443,1608
3443,4583
99,1023
99,2527
99,1648
99,1786
99,4470
99,5760
2755,1615
2755,42
2755,4208
2755,5871
2020,1637
2020,5871
2020,4577
2020,1539
945,3108
945,600
945,311
945,4218
945,735
945,5525
945,128
945,2167
4764,3869
4764,3433
4764,987
4764,4453
4764,5106
5211,1186
5211,4288
5211,315
5211,4887
5211,3407
5211,2388
5211,2955
5211,1400
5218,3488
5218,1161
5218,5087
5218,5320
5218,3279
4165,3715
4165,1161
4165,3941
4165,5502
4165,2480
4165,732
4165,425
4165,1671
4165,2465
4165,2876
4165,5320
4165,6010
4165,3543
4165,2077
4165,4879
4161,5363
4161,59
4161,3952
4161,3571
4161,1786
4161,1187
4161,1454
4161,5244
4161,4470
4161,5682
4552,5275
4552,579
4552,4937
4552,609
4552,920
4552,2101
4552,2077
1615,311
1615,609
1615,1161
1615,4703
1615,4490
1615,1391
1615,4118
1615,3070
1615,2956
1615,5106
1615,3177
1615,3465
1615,4879
1615,1449
1615,920
1615,2167
1615,1741
1615,1383
327,4496
327,3543
776,1833
776,4332
776,2480
776,4208
2876,2298
2876,5113
2876,5643
2876,4901
2876,2560
2876,2480
2876,732
2876,3543
2876,4879
2876,1763
2876,1741
3620,4707
3620,2327
3052,1740
78,1426
78,1111
78,1290
78,3817
78,3952
78,5069
78,3955
78,4603
78,5363
78,4683
78,1454
5363,4470
5363,1111
5363,1290
5363,3817
5363,3952
5363,5069
5363,4603
5363,4683
5363,1426
5363,1454
5363,5682
1040,4937
1040,2485
1040,3370
1040,4709
1040,920
5447,2465
5447,3262
5447,3420
6137,606
6137,1828
6137,3618
6137,2841
6137,2190
6137,3321
6137,213
1686,5016
1686,4670
1686,4925
1686,4375
1686,2922
1686,4154
1686,4011
1686,2782
1686,1723
1686,2066
1686,920
1686,1513
1686,1391
1763,3543
1763,732
1763,425
3715,6010
